"SIRUTA,N,6,0","NIV,N,1,0","SIRSUP,N,6,0","TIP,N,2,0","DENLOC,C,40","ULT,C,1","MED,C,1","JUD,N,2,0","PREFIX,N,6,0","REGIUNE,N,1,0","CODP,N,6,0","FSJ,N,2,0","FS2,C,5","FS3,C,7","FSL,N,6,0","FICTIV,N,1,0"
171762,3,171628,23,SERBANEASA,1,3,38,0,4,247432,40,41803,3010917,16286,
171771,3,171628,23,TUFANII,1,3,38,0,4,247433,40,41803,3012352,16287,
171780,3,171628,23,VALEA BALCEASCA,1,3,38,0,4,247434,40,41803,3012738,16288,
171799,3,171628,23,VALEA VIEI,1,3,38,0,4,247436,40,41803,3013095,16289,
171806,2,387,3,OLANU,0,3,38,0,4,0,40,41850,,16290,
171815,3,171806,22,OLANU,1,3,38,0,4,247440,40,41850,1008246,16291,
171824,3,171806,23,CASA VECHE,1,3,38,0,4,247441,40,41850,3002344,16292,
171833,3,171806,23,CIOBOTI,1,3,38,0,4,247442,40,41850,3002768,16293,
171842,3,171806,23,DRAGIOIU,1,3,38,0,4,247443,40,41850,3004280,16294,
171851,3,171806,23,NICOLESTI,1,3,38,0,4,247444,40,41850,3008037,16295,
171860,3,171806,23,STOICANESTI,1,3,38,0,4,247446,40,41850,3011539,16296,
171879,2,387,3,ORLESTI,0,3,38,0,4,0,40,42086,,16297,
171888,3,171879,22,ORLESTI,1,3,38,0,4,247450,40,42086,1008344,16298,
171897,3,171879,23,AURESTI,1,3,38,0,4,247451,40,42086,3000367,16299,
171904,3,171879,23,PROCOPOAIA,1,3,38,0,4,247452,40,42086,3009562,16300,
171913,3,171879,23,SCAIOSI,1,3,38,0,4,247453,40,42086,3010730,16301,
171922,3,171879,23,SILEA,1,3,38,0,4,247454,40,42086,3011013,16302,
171931,2,387,3,OTESANI,0,3,38,0,4,0,40,42100,,16303,
171940,3,171931,22,OTESANI,1,3,38,0,4,247455,40,42100,1008406,16304,
171959,3,171931,23,BOGDANESTI,1,3,38,0,4,247456,40,42100,3001270,16305,
171968,3,171931,23,CARSTANESTI,1,3,38,0,4,247457,40,42100,3002328,16306,
171977,3,171931,23,CUCESTI,1,3,38,0,4,247458,40,42100,3003652,16307,
171986,3,171931,23,SUB DEAL,1,3,38,0,4,247459,40,42100,3011640,16308,
171995,2,387,3,PAUSESTI,0,3,38,0,4,0,40,42147,,16309,
172000,3,171995,22,PAUSESTI,1,3,38,0,4,247460,40,42147,1008678,16310,
172019,3,171995,23,BARCANELE,1,3,38,0,4,247461,40,42147,3000756,16311,
172028,3,171995,23,BUZDUGAN,1,3,38,0,4,247462,40,42147,3001982,16312,
172037,3,171995,23,CERNELELE,1,3,38,0,4,247463,40,42147,3002512,16313,
172046,3,171995,23,PAUSESTI-OTASAU,1,3,38,0,4,247464,40,42147,3008680,16314,
172055,3,171995,23,SERBANESTI,1,3,38,0,4,247466,40,42147,3010921,16315,
172064,3,171995,23,SOLICESTI,1,3,38,0,4,247467,40,42147,3011299,16316,
172073,3,171995,23,VALENI,1,3,38,0,4,247468,40,42147,3013129,16317,
172082,2,387,3,PAUSESTI-MAGLASI,0,3,38,0,4,0,40,42148,,16318,
172091,3,172082,22,PAUSESTI-MAGLASI,1,3,38,0,4,247470,40,42148,1008679,16319,
172108,3,172082,23,COASTA,1,3,38,0,4,247471,40,42148,3002990,16320,
172117,3,172082,23,PIETRARI,1,3,38,0,4,247472,40,42148,3008857,16321,
172126,3,172082,23,ULMETEL,1,3,38,0,4,247473,40,42148,3012481,16322,
172135,3,172082,23,VALEA CHEII,1,3,38,0,4,247474,40,42148,3012780,16323,
172144,3,172082,23,VLADUCENI,1,3,38,0,4,247476,40,42148,3013502,16324,
172153,2,387,3,PERISANI,0,3,38,0,4,0,40,42161,,16325,
172162,3,172153,22,PERISANI,1,3,38,0,4,247480,40,42161,1008718,16326,
172171,3,172153,23,BAIASU,1,3,38,0,4,247481,40,42161,3000494,16327,
172180,3,174496,23,BRATOVESTI,1,3,38,0,4,247482,40,42866,3001609,16498,
172199,3,174496,23,CUCOIU,1,3,38,0,4,247483,40,42866,3003660,16499,
172206,3,172153,23,MLACENI,1,3,38,0,4,247484,40,42161,3007603,16328,
172215,3,172153,23,PODENI,1,3,38,0,4,247486,40,42161,3009090,16329,
172224,3,172153,23,POIANA,1,3,38,0,4,247487,40,42161,3009204,16330,
172233,3,172153,23,PRIPOARE,1,3,38,0,4,247488,40,42161,3009531,16331,
172242,3,172153,23,SPINU,1,3,38,0,4,247489,40,42161,3011368,16332,
172251,3,172153,23,SURDOIU,1,3,38,0,4,247491,40,42161,3011710,16333,
172260,3,174496,22,TITESTI,1,3,38,0,4,247492,40,42866,1012158,16497,
172279,2,387,3,PESCEANA,0,3,38,0,4,0,40,42166,,16334,
172288,3,172279,22,PESCEANA,1,3,38,0,4,247500,40,42166,1008732,16335,
172297,3,172279,23,CERMEGESTI,1,3,38,0,4,247501,40,42166,3002496,16336,
172304,3,172279,23,LUPOAIA,1,3,38,0,4,247502,40,42166,3006912,16337,
172313,3,172279,23,NEGRAIA,1,3,38,0,4,247503,40,42166,3007945,16338,
172322,3,172279,23,ROESTI,1,3,38,0,4,247504,40,42166,3010010,16339,
172331,3,172279,23,URSOAIA,1,3,38,0,4,247506,40,42166,3012598,16340,
172340,2,387,3,PIETRARI,0,3,38,0,4,0,40,42183,,16341,
172359,3,172340,22,PIETRARI,1,3,38,0,4,247510,40,42183,1008858,16342,
172368,3,172340,23,PIETRARII DE SUS,1,3,38,0,4,247511,40,42183,3008860,16343,
172377,2,387,3,POPESTI,0,3,38,0,4,0,40,42261,,16344,
172386,3,172377,22,POPESTI,1,3,38,0,4,247515,40,42261,1009376,16345,
172395,3,172377,23,CURTEA,1,3,38,0,4,247516,40,42261,3003741,16346,
172402,3,172377,23,DAESTI,1,3,38,0,4,247517,40,42261,3003797,16347,
172411,3,172377,23,FIRIJBA,1,3,38,0,4,247518,40,42261,3004760,16348,
172420,3,172377,23,MEIENI,1,3,38,0,4,247519,40,42261,3007343,16349,
172439,3,172377,23,URSI,1,3,38,0,4,247521,40,42261,3012586,16350,
172448,3,172377,23,VALEA CASELOR,1,3,38,0,4,247522,40,42261,3012774,16351,
172457,2,387,3,PRUNDENI,0,3,38,0,4,0,40,42294,,16352,
172466,3,172457,22,PRUNDENI,1,3,38,0,4,247525,40,42294,1009584,16353,
172475,3,172457,23,BARBUCENI,1,3,38,0,4,247526,40,42294,3000747,16354,
172484,3,172457,23,CALINA,1,3,38,0,4,247527,40,42294,3002072,16355,
172493,3,172457,23,ZAVIDENI,1,3,38,0,4,247528,40,42294,3013673,16356,
172509,2,387,3,RACOVITA,0,3,38,0,4,0,40,42325,,16357,
172518,3,172509,22,RACOVITA,1,3,38,0,4,247530,40,42325,1009715,16358,
172527,3,172509,23,BALOTA,1,3,38,0,4,247531,40,42325,3000607,16359,
172536,3,172509,23,BLANOIU,1,3,38,0,4,247532,40,42325,3001147,16360,
172545,3,172509,23,BRADU-CLOCOTICI,1,3,38,0,4,247533,40,42325,3001528,16361,
172554,3,172509,23,COPACENI,1,3,38,0,4,247534,40,42325,3003178,16362,
172563,3,172509,23,GRUIU LUPULUI,1,3,38,0,4,247536,40,42325,3005576,16363,
172572,3,172509,23,TUTULESTI,1,3,38,0,4,247537,40,42325,3012428,16364,
172581,2,387,3,ROESTI,0,3,38,0,4,0,40,42395,,16365,
172590,3,172581,22,ROESTI,1,3,38,0,4,247540,40,42395,1010011,16366,
172607,3,172581,23,BAIASA,1,3,38,0,4,247541,40,42395,3000493,16367,
172616,3,172581,23,BAJENARI,1,3,38,0,4,247542,40,42395,3000527,16368,
172625,3,172581,23,BARBARIGENI,1,3,38,0,4,247543,40,42395,3000734,16369,
172634,3,172581,23,CIOCALTEI,1,3,38,0,4,247544,40,42395,3002772,16370,
172643,3,172581,23,CUENI,1,3,38,0,4,247546,40,42395,3003682,16371,
172652,3,172581,23,FRASINA,1,3,38,0,4,247547,40,42395,3004855,16372,
172661,3,172581,23,PISCU SCOARTEI,1,3,38,0,4,247548,40,42395,3008934,16373,
172670,3,172581,23,RAPA CARAMIZII,1,3,38,0,4,247549,40,42395,3009808,16374,
172689,3,172581,23,SAIOCI,1,3,38,0,4,247551,40,42395,3010303,16375,
172698,2,387,3,ROSIILE,0,3,38,0,4,0,40,42416,,16376,
172705,3,172698,22,ROSIILE,1,3,38,0,4,247555,40,42416,1010088,16377,
172714,3,172698,23,BALACIU,1,3,38,0,4,247556,40,42416,3000543,16378,
172723,3,172698,23,CHERASTI,1,3,38,0,4,247557,40,42416,3002585,16379,
172732,3,172698,23,HOTAROAIA,1,3,38,0,4,247558,40,42416,3005940,16380,
172741,3,172698,23,LUPUIESTI,1,3,38,0,4,247559,40,42416,3006924,16381,
172750,3,172698,23,PASAREI,1,3,38,0,4,247561,40,42416,3008620,16382,
172769,3,172698,23,PERTESTI,1,3,38,0,4,247562,40,42416,3008728,16383,
172778,3,172698,23,PLESESTI,1,3,38,0,4,247563,40,42416,3009001,16384,
172787,3,172698,23,RATALESTI,1,3,38,0,4,247564,40,42416,3009852,16385,
172796,3,172698,23,ROMANESTI,1,3,38,0,4,247566,40,42416,3010048,16386,
172803,3,172698,23,ZGUBEA,1,3,38,0,4,247567,40,42416,3013701,16387,
172812,2,387,3,RUNCU,0,3,38,0,4,0,40,42428,,16388,
172821,3,172812,22,RUNCU,1,3,38,0,4,247575,40,42428,1010186,16389,
172830,3,172812,23,CALIGI,1,3,38,0,4,247576,40,42428,3002064,16390,
172849,3,172812,23,GROPENI,1,3,38,0,4,247577,40,42428,3005538,16391,
172858,3,172812,23,SNAMANA,1,3,38,0,4,247578,40,42428,3011232,16392,
172867,3,172812,23,SURPATI,1,3,38,0,4,247579,40,42428,3011722,16393,
172876,3,172812,23,VALEA BABEI,1,3,38,0,4,247581,40,42428,3012735,16394,
172885,3,172812,23,VARATECI,1,3,38,0,4,247582,40,42428,3013202,16395,
172894,2,387,3,SALATRUCEL,0,3,38,0,4,0,40,42465,,16396,
172901,3,172894,22,SALATRUCEL,1,3,38,0,4,247585,40,42465,1010321,16397,
172910,3,172894,23,PATESTI,1,3,38,0,4,247586,40,42465,3008634,16398,
172929,3,172894,23,SEACA,1,3,38,0,4,247587,40,42465,3010830,16399,
172938,3,172894,23,SERBANESTI,1,3,38,0,4,247588,40,42465,3010925,16400,
172947,2,387,3,SCUNDU,0,3,38,0,4,0,40,42576,,16401,
172956,3,172947,22,SCUNDU,1,3,38,0,4,247590,40,42576,1010814,16402,
172965,3,172947,23,AVRAMESTI,1,3,38,0,4,247591,40,42576,3000383,16403,
172974,3,172947,23,BLEJANI,1,3,38,0,4,247592,40,42576,3001151,16404,
172983,3,172947,23,CRANGU,1,3,38,0,4,247593,40,42576,3003525,16405,
172992,2,387,3,SINESTI,0,3,38,0,4,0,40,42636,,16406,
173007,3,172992,22,SINESTI,1,3,38,0,4,247595,40,42636,1011085,16407,
173016,3,172992,23,CIUCHETI,1,3,38,0,4,247596,40,42636,3002880,16408,
173025,3,172992,23,DEALU BISERICII,1,3,38,0,4,247597,40,42636,3003913,16409,
173034,3,172992,23,MIJLOCU,1,3,38,0,4,247598,40,42636,3007502,16410,
173043,3,172992,23,POPESTI,1,3,38,0,4,247599,40,42636,3009373,16411,
173052,3,172992,23,URZICA,1,3,38,0,4,247601,40,42636,3012604,16412,
173686,2,387,3,SIRINEASA,0,3,38,0,4,0,40,42646,,16413,
173695,3,173686,22,SIRINEASA,1,3,38,0,4,247680,40,42646,1011115,16414,
173702,3,173686,23,ARICIOAIA,1,3,38,0,4,247681,40,42646,3000300,16415,
173711,3,173686,23,CIORASTI,1,3,38,0,4,247682,40,42646,3002826,16416,
173720,3,173686,23,SLAVITESTI,1,3,38,0,4,247683,40,42646,3011166,16417,
173739,3,173686,23,VALEA ALUNISULUI,1,3,38,0,4,247684,40,42646,3012728,16418,
173061,2,387,3,SLATIOARA,0,3,38,0,4,0,40,42655,,16419,
173114,3,173061,22,MOGESTI,1,3,38,0,4,247609,40,42655,1007641,16420,
173089,3,173061,23,COASTA CERBULUI,1,3,38,0,4,247606,40,42655,3002991,16421,
173098,3,173061,23,GORUNESTI,1,3,38,0,4,247607,40,42655,3005442,16422,
173105,3,173061,23,MILOSTEA,1,3,38,0,4,247608,40,42655,3007524,16423,
173123,3,173061,23,RUGETU,1,3,38,0,4,247611,40,42655,3010159,16424,
173070,3,173061,23,SLATIOARA,1,3,38,0,4,247605,40,42655,3011156,16425,
173132,2,387,3,STANESTI,0,3,38,0,4,0,40,42709,,16426,
173141,3,173132,22,STANESTI,1,3,38,0,4,247615,40,42709,1011424,16427,
173150,3,173132,23,BARCANESTI,1,3,38,0,4,247616,40,42709,3000761,16428,
173169,3,173132,23,CIOPONESTI,1,3,38,0,4,247617,40,42709,3002817,16429,
173178,3,173132,23,CUCULESTI,1,3,38,0,4,247618,40,42709,3003673,16430,
173187,3,173132,23,GARNICETU,1,3,38,0,4,247619,40,42709,3005102,16431,
173196,3,173132,23,LINIA DEALULUI,1,3,38,0,4,247621,40,42709,3006644,16432,
173203,3,173132,23,SUIESTI,1,3,38,0,4,247622,40,42709,3011675,16433,
173212,3,173132,23,VALEA LUNGA,1,3,38,0,4,247623,40,42709,3012877,16434,
173221,3,173132,23,VARLENI,1,3,38,0,4,247624,40,42709,3013225,16435,
173748,2,387,3,STEFANESTI,0,3,38,0,4,0,40,42724,,16436,
173757,3,173748,22,STEFANESTI,1,3,38,0,4,247685,40,42724,1011468,16437,
173766,3,173748,23,CONDOIESTI,1,3,38,0,4,247686,40,42724,3003152,16438,
173775,3,173748,23,DOBRUSA,1,3,38,0,4,247687,40,42724,3004156,16439,
173784,3,173748,23,SERBANESTI,1,3,38,0,4,247688,40,42724,3010923,16440,
173230,2,387,3,STOENESTI,0,3,38,0,4,0,40,42736,,16441,
173249,3,173230,22,STOENESTI,1,3,38,0,4,247625,40,42736,1011535,16442,
173258,3,173230,23,BARLOGU,1,3,38,0,4,247626,40,42736,3000787,16443,
173267,3,173230,23,BUDURASTI,1,3,38,0,4,247627,40,42736,3001819,16444,
173276,3,173230,23,DELENI,1,3,38,0,4,247628,40,42736,3004011,16445,
173285,3,173230,23,DOBRICENI,1,3,38,0,4,247629,40,42736,3004129,16446,
173301,3,173230,23,GRUIERI,1,3,38,0,4,247631,40,42736,3005566,16447,
173294,3,173230,23,GRUIU,1,3,38,0,4,247632,40,42736,3005575,16448,
173310,3,173230,23,MOGOSESTI,1,3,38,0,4,247633,40,42736,3007655,16449,
173329,3,173230,23,NEGHINESTI,1,3,38,0,4,247634,40,42736,3007932,16450,
173338,3,173230,23,PISCU MARE,1,3,38,0,4,247636,40,42736,3008927,16451,
173347,3,173230,23,POPESTI,1,3,38,0,4,247637,40,42736,3009371,16452,
173356,3,173230,23,SUSENI,1,3,38,0,4,247638,40,42736,3011738,16453,
173365,3,173230,23,ZMEURATU,1,3,38,0,4,247639,40,42736,3013730,16454,
173374,2,387,3,STOILESTI,0,3,38,0,4,0,40,42738,,16455,
173383,3,173374,22,STOILESTI,1,3,38,0,4,247645,40,42738,1011546,16456,
173392,3,173374,23,BALOMIREASA,1,3,38,0,4,247646,40,42738,3000602,16457,
173409,3,173374,23,BARSOIU,1,3,38,0,4,247647,40,42738,3000813,16458,
173418,3,173374,23,BULAGEI,1,3,38,0,4,247648,40,42738,3001857,16459,
173427,3,173374,23,DELURENI,1,3,38,0,4,247649,40,42738,3004023,16460,
173436,3,173374,23,GEAMANA,1,3,38,0,4,247651,40,42738,3005127,16461,
173445,3,173374,23,GHIOBESTI,1,3,38,0,4,247652,40,42738,3005238,16462,
173454,3,173374,23,GIUROIU,1,3,38,0,4,247653,40,42738,3005315,16463,
173463,3,173374,23,IZVORU RECE,1,3,38,0,4,247654,40,42738,3006332,16464,
173472,3,173374,23,MALU,1,3,38,0,4,247656,40,42738,3007079,16465,
173481,3,173374,23,NETESTI,1,3,38,0,4,247657,40,42738,3008008,16466,
173490,3,173374,23,OBOGENI,1,3,38,0,4,247658,40,42738,3008148,16467,
173506,3,173374,23,STANESTI,1,3,38,0,4,247659,40,42738,3011423,16468,
173515,3,173374,23,URSI,1,3,38,0,4,247661,40,42738,3012585,16469,
173524,3,173374,23,VLADULESTI,1,3,38,0,4,247662,40,42738,3013505,16470,
173533,2,387,3,STROESTI,0,3,38,0,4,0,40,42748,,16471,
173542,3,173533,22,STROESTI,1,3,38,0,4,247665,40,42748,1011604,16472,
173551,3,173533,23,CIRESU,1,3,38,0,4,247666,40,42748,3002857,16473,
173560,3,173533,23,DIANU,1,3,38,0,4,247667,40,42748,3004053,16474,
173579,3,173533,23,OBROCESTI,1,3,38,0,4,247668,40,42748,3008156,16475,
173588,3,173533,23,POJOGI-CERNA,1,3,38,0,4,247669,40,42748,3009322,16476,
173793,2,387,3,SUSANI,0,3,38,0,4,0,40,42778,,16477,
173800,3,173793,22,SUSANI,1,3,38,0,4,247690,40,42778,1011727,16478,
173819,3,173793,23,RAMESTI,1,3,38,0,4,247691,40,42778,3009787,16479,
173828,3,173793,23,SARBI,1,3,38,0,4,247692,40,42778,3010568,16480,
173837,3,173793,23,STOICULESTI,1,3,38,0,4,247693,40,42778,3011543,16481,
173846,3,173793,23,USUREI,1,3,38,0,4,247694,40,42778,3012612,16482,
173597,2,387,3,SUTESTI,0,3,38,0,4,0,40,42782,,16483,
173604,3,173597,22,SUTESTI,1,3,38,0,4,247670,40,42782,1011750,16484,
173613,3,173597,23,BOROSESTI,1,3,38,0,4,247671,40,42782,3001393,16485,
173622,3,174520,23,CETATEAUA,1,3,38,0,4,247672,40,41619,3002546,16260,
173631,3,174520,23,IZVORASU,1,3,38,0,4,247673,40,41619,3006307,16261,
173640,3,173597,23,MAZILI,1,3,38,0,4,247674,40,42782,3007326,16486,
173659,3,174520,22,MITROFANI,1,3,38,0,4,247676,40,41619,1007598,16259,
173668,3,174520,23,RACU,1,3,38,0,4,247677,40,41619,3009722,16262,
173677,3,173597,23,VERDEA,1,3,38,0,4,247678,40,42782,3013307,16487,
173855,2,387,3,TETOIU,0,3,38,0,4,0,40,42845,,16488,
173864,3,173855,22,TETOIU,1,3,38,0,4,247695,40,42845,1012058,16489,
173873,3,173855,23,BAROIU,1,3,38,0,4,247696,40,42845,3000794,16490,
173882,3,173855,23,BUDELE,1,3,38,0,4,247697,40,42845,3001792,16491,
173891,3,173855,23,MANEASA,1,3,38,0,4,247698,40,42845,3007148,16492,
173908,3,173855,23,NENCIULESTI,1,3,38,0,4,247699,40,42845,3007998,16493,
173917,3,173855,23,POPESTI,1,3,38,0,4,247701,40,42845,3009377,16494,
173926,3,173855,23,TEPESTI,1,3,38,0,4,247702,40,42845,3012032,16495,
173935,2,387,3,TOMSANI,0,3,38,0,4,0,40,42879,,16500,
173944,3,173935,22,TOMSANI,1,3,38,0,4,247705,40,42879,1012217,16501,
173953,3,173935,23,BALTATENI,1,3,38,0,4,247706,40,42879,3000639,16502,
173962,3,173935,23,BOGDANESTI,1,3,38,0,4,247707,40,42879,3001271,16503,
173971,3,173935,23,CHICENI,1,3,38,0,4,247708,40,42879,3002615,16504,
173980,3,173935,23,DUMBRAVESTI,1,3,38,0,4,247709,40,42879,3004435,16505,
173999,3,173935,23,FOLESTII DE JOS,1,3,38,0,4,247711,40,42879,3004829,16506,
174003,3,173935,23,FOLESTII DE SUS,1,3,38,0,4,247715,40,42879,3004830,16507,
174012,3,173935,23,MIRESTI,1,3,38,0,4,247712,40,42879,3007561,16508,
174021,2,387,3,VAIDEENI,0,3,38,0,4,0,40,42983,,16509,
174030,3,174021,22,VAIDEENI,1,3,38,0,4,247725,40,42983,1012667,16510,
174049,3,174021,23,CERNA,1,3,38,0,4,247726,40,42983,3002500,16511,
174058,3,174021,23,CORNET,1,3,38,0,4,247727,40,42983,3003263,16512,
174067,3,174021,23,IZVORU RECE,1,3,38,0,4,247728,40,42983,3006333,16513,
174076,3,174021,23,MARITA,1,3,38,0,4,247729,40,42983,3007242,16514,
174085,2,387,3,VALEA MARE,0,3,38,0,4,0,40,43006,,16515,
174094,3,174085,22,VALEA MARE,1,3,38,0,4,247730,40,43006,1012920,16516,
174101,3,174085,23,BATASANI,1,3,38,0,4,247731,40,43006,3000864,16517,
174110,3,174085,23,DELURENI,1,3,38,0,4,247732,40,43006,3004024,16518,
174129,3,174085,23,DRAGANU,1,3,38,0,4,247733,40,43006,3004264,16519,
174138,3,174085,23,MARGINENI,1,3,38,0,4,247734,40,43006,3007231,16520,
174147,3,174085,23,PIETROASA,1,3,38,0,4,247736,40,43006,3008884,16521,
174156,2,387,3,VLADESTI,0,3,38,0,4,0,40,43116,,16522,
174165,3,174156,22,VLADESTI,1,3,38,0,4,247740,40,43116,1013482,16523,
174174,3,174156,23,FUNDATURA,1,3,38,0,4,247741,40,43116,3004919,16524,
174183,3,174156,23,PLEASA,1,3,38,0,4,247742,40,43116,3008985,16525,
174192,3,174156,23,PRIPORU,1,3,38,0,4,247743,40,43116,3009535,16526,
174209,3,174156,23,TRUNDIN,1,3,38,0,4,247744,40,43116,3012336,16527,
174218,2,387,3,VOICESTI,0,3,38,0,4,0,40,43122,,16528,
174227,3,174218,22,VOICESTI,1,3,38,0,4,247745,40,43122,1013523,16529,
174236,3,174218,23,TIGHINA,1,3,38,0,4,247746,40,43122,3012098,16530,
174245,3,174218,23,VOICESTII DIN VALE,1,3,38,0,4,247747,40,43122,3013524,16531,
174254,2,387,3,VOINEASA,0,3,38,0,4,0,40,43125,,16532,
174263,3,174254,22,VOINEASA,1,3,38,0,4,247750,40,43125,1013530,16533,
174272,3,174254,23,VALEA MACESULUI,1,3,38,0,4,247751,40,43125,3012890,16534,
174281,3,174254,23,VOINESITA,1,3,38,0,4,247752,40,43125,3013531,16535,
174290,2,387,3,ZATRENI,0,3,38,0,4,0,40,43169,,16536,
174307,3,174290,22,ZATRENI,1,3,38,0,4,247755,40,43169,1013667,16537,
174316,3,174290,23,BUTANU,1,3,38,0,4,247756,40,43169,3001953,16538,
174325,3,174290,23,CIORTESTI,1,3,38,0,4,247757,40,43169,3002836,16539,
174334,3,174511,22,CONTEA,1,3,38,0,4,247758,40,41381,1003162,16161,
174343,3,174290,23,DEALU GLAMEIA,1,3,38,0,4,247759,40,43169,3003933,16540,
174352,3,174290,23,DEALU VALENI,1,3,38,0,4,247761,40,43169,3003966,16541,
174361,3,174290,23,FAURESTI,1,3,38,0,4,247762,40,43169,3004665,16542,
174370,3,174511,23,GANESTI,1,3,38,0,4,247763,40,41381,3005042,16162,
174389,3,174511,23,LACUSTENI,1,3,38,0,4,247764,40,41381,3006457,16163,
174398,3,174511,23,LACUSTENII DE JOS,1,3,38,0,4,247766,40,41381,3006458,16164,
174405,3,174511,23,LACUSTENII DE SUS,1,3,38,0,4,247767,40,41381,3006459,16165,
174414,3,174290,23,MANICEA,1,3,38,0,4,247768,40,43169,3007161,16543,
174423,3,174290,23,MECEA,1,3,38,0,4,247769,40,43169,3007327,16544,
174432,3,174290,23,OLTETU,1,3,38,0,4,247771,40,43169,3008281,16545,
174441,3,174290,23,SASCIOARA,1,3,38,0,4,247772,40,43169,3010618,16546,
174450,3,174290,23,STANOMIRU,1,3,38,0,4,247773,40,43169,3011433,16547,
174469,3,174290,23,VALEA VALENI,1,3,38,0,4,247774,40,43169,3013090,16548,
174478,3,174290,23,VALENI,1,3,38,0,4,247776,40,43169,3013131,16549,
174487,3,174290,23,ZATRENII DE SUS,1,3,38,0,4,247777,40,43169,3013668,16550,
396,1,1,40,JUDETUL VRANCEA,0,0,39,0,2,0,41,,,16551,
174744,2,396,1,MUNICIPIUL FOCSANI,0,1,39,0,2,0,41,11709,,16552,
174753,3,174744,9,FOCSANI,1,1,39,0,2,0,41,11709,1004817,16553,
174762,3,174744,10,MANDRESTI-MOLDOVA,1,1,39,0,2,620001,41,11709,2007145,16554,
174771,3,174744,10,MANDRESTI-MUNTENI,1,1,39,0,2,620002,41,11709,2007146,16555,
174860,2,396,4,MUNICIPIUL ADJUD,0,1,39,0,2,0,41,21670,,16556,
174879,3,174860,9,ADJUD,1,1,39,0,2,625100,41,21670,1000033,16557,
174897,3,174860,11,ADJUDU VECHI,1,1,39,0,2,625101,41,21670,3000035,16559,
174888,3,174860,10,BURCIOAIA,1,1,39,0,2,625102,41,21670,2001904,16558,
174904,3,174860,11,SISCANI,1,1,39,0,2,625103,41,21670,3011122,16560,
174922,2,396,2,ORAS MARASESTI,0,1,39,0,2,0,41,31971,,16561,
174931,3,174922,17,MARASESTI,1,1,39,0,2,625200,41,31971,1007190,16562,
174977,3,174922,19,CALIMANESTI,1,1,39,0,2,625201,41,31971,3002068,16565,
174968,3,174922,19,HARET,1,1,39,0,2,625202,41,31971,3005742,16566,
174986,3,174922,19,MODRUZENI,1,1,39,0,2,625203,41,31971,3007636,16567,
174995,3,174922,19,PADURENI,1,1,39,0,2,625204,41,31971,3008464,16568,
174940,3,174922,18,SIRETU,1,1,39,0,2,625205,41,31971,2011113,16563,
174959,3,174922,18,TISITA,1,1,39,0,2,625206,41,31971,2012152,16564,
175019,2,396,2,ORAS ODOBESTI,0,1,39,0,2,0,41,31993,,16569,
175028,3,175019,17,ODOBESTI,1,1,39,0,2,625300,41,31993,1008200,16570,
175037,3,175019,19,UNIREA,1,1,39,0,2,625301,41,31993,3012536,16571,
175055,2,396,2,ORAS PANCIU,0,1,39,0,2,0,41,31998,,16572,
175064,3,175055,17,PANCIU,1,1,39,0,2,625400,41,31998,1008538,16573,
175073,3,175055,18,CRUCEA DE JOS,1,1,39,0,2,625401,41,31998,2003633,16574,
175082,3,175055,18,CRUCEA DE SUS,1,1,39,0,2,625402,41,31998,2003635,16575,
175091,3,175055,18,DUMBRAVA,1,1,39,0,2,625403,41,31998,2004414,16576,
175108,3,175055,18,NEICU,1,1,39,0,2,625404,41,31998,2007986,16577,
175117,3,175055,18,SATU NOU,1,1,39,0,2,625405,41,31998,2010688,16578,
175126,2,396,3,ANDREIASU DE JOS,0,3,39,0,2,0,41,40058,,16579,
175135,3,175126,22,ANDREIASU DE JOS,1,3,39,0,2,627005,41,40058,1000208,16580,
175144,3,175126,23,ANDREIASU DE SUS,1,3,39,0,2,627006,41,40058,3000209,16581,
175153,3,175126,23,ARSITA,1,3,39,0,2,627007,41,40058,3000334,16582,
175162,3,175126,23,FETIG,1,3,39,0,2,627008,41,40058,3004713,16583,
175171,3,175126,23,HOTARU,1,3,39,0,2,627009,41,40058,3005943,16584,
175180,3,175126,23,RACHITASU,1,3,39,0,2,627011,41,40058,3009680,16585,
175199,3,175126,23,TITILA,1,3,39,0,2,627012,41,40058,3012160,16586,
175206,2,396,3,BALESTI,0,3,39,0,2,0,41,40145,,16587,
175215,3,175206,22,BALESTI,1,3,39,0,2,627015,41,40145,1000588,16588,
175224,2,396,3,BARSESTI,0,3,39,0,2,0,41,40191,,16589,
175233,3,175224,22,BARSESTI,1,3,39,0,2,627020,41,40191,1000807,16590,
175242,3,178885,22,NEGRILESTI,1,3,39,0,2,627021,41,41798,1007974,16768,
175251,3,175224,23,TOPESTI,1,3,39,0,2,627022,41,40191,3012239,16591,
175260,2,396,3,BOGHESTI,0,3,39,0,2,0,41,40301,,16594,
175279,3,175260,22,BOGHESTI,1,3,39,0,2,627025,41,40301,1001276,16595,
175288,3,175260,23,BICHESTI,1,3,39,0,2,627026,41,40301,3001065,16596,
175297,3,175260,23,BOGHESTII DE SUS,1,3,39,0,2,627027,41,40301,3001277,16597,
175304,3,175260,23,CHITCANI,1,3,39,0,2,627028,41,40301,3002706,16598,
175313,3,175260,23,IUGANI,1,3,39,0,2,627029,41,40301,3006245,16599,
175322,3,175260,23,PLACINTENI,1,3,39,0,2,627031,41,40301,3008953,16600,
